Class,ativ_recomendada,frequencia,cod_ontologia,CART_REGRESSAO_RESULTADO,BINOMIAL_REGRESSAO_RESULTADO,MARS_REGRESSAO_RESULTADO,NNET_REGRESSAO_RESULTADO,SVM_REGRESSAO_RESULTADO,CART_CLASSIFICACAO_RESULTADO,NAIVE_BAYES_CLASSIFICACAO,NNET_CLASSIFICACAO_RESULTADO,SVM_CLASSIFICACAO_RESULTADO,KNN_CLASSIFICACAO_RESULTADO
0,runwublast,4,233,1,1,1,1,1,0,0,0,0,0
0,ebiwublast,2,233,1,1,1,1,1,0,0,0,1,0
0,formatlistfordbfetch,6,233,1,1,1,1,1,0,0,0,1,0
0,inputdata,26,233,1,1,1,1,1,0,0,0,0,0
0,ebiinterproscan,3,233,1,1,1,1,1,0,0,0,0,0
0,issequence,7,233,1,1,1,1,1,0,0,0,1,0
0,emailaddress,25,233,1,1,1,1,1,0,0,0,0,0
0,isdone,29,233,1,1,1,1,1,0,0,0,0,0
0,unpackalignment,5,233,1,1,1,1,1,0,0,0,0,0
0,program,6,233,1,1,1,1,1,0,0,0,1,0
0,blastddbj,3,233,1,1,1,1,1,0,0,0,1,0
0,flattenlist,3,233,1,1,1,1,1,0,0,0,1,0
0,runcensor,1,233,1,1,1,1,1,0,0,0,0,0
0,getxmlresult,14,233,1,1,1,1,1,0,0,0,0,0
0,sss,2,233,1,1,1,1,1,0,0,0,0,0
0,sequences,8,233,1,1,1,1,1,0,0,0,0,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
1,jobid,29,235,1,1,1,1,1,1,0,0,1,0
0,getfastauniprotentry,6,235,1,1,1,1,1,1,0,0,1,0
0,runfasta,2,235,1,1,1,1,0,0,0,0,1,0
0,sequence,6,235,1,1,1,1,0,1,0,0,1,0
0,runclustalw2,5,235,1,1,1,1,0,0,0,0,1,0
0,bytetostring,4,235,1,1,1,1,0,0,0,0,1,0
0,contentlist,15,235,1,1,1,1,0,0,0,0,1,0
0,seqret,9,235,1,1,1,1,1,1,0,0,1,0
0,ddbjaccession,5,235,1,1,1,1,1,1,0,0,1,0
0,bioinformaticsparameter,6,235,1,1,1,1,0,0,0,0,1,0
0,parametersxml,5,235,1,1,1,1,0,0,0,0,1,0
0,msa,2,235,1,1,1,1,0,0,0,0,1,0
0,unpackoutput,5,235,1,1,1,1,0,0,0,0,1,0
0,searchdatabase,10,235,1,1,1,1,0,0,0,0,1,0
0,blastprogram,7,235,1,1,1,1,1,0,0,0,1,0
0,runinterproscan,7,235,1,1,1,1,0,0,0,0,1,0
0,sequenceorid,24,235,1,1,1,1,0,0,0,0,1,0
0,email,9,235,1,1,1,1,0,0,0,0,1,0
0,idlist,6,235,1,1,1,1,0,0,0,0,1,0
0,unpackxmlresult,11,235,1,1,1,1,0,0,0,0,1,0
0,searchsimple,7,235,1,1,1,1,1,0,0,0,1,0
0,contentslist,14,235,1,1,1,1,0,0,0,0,1,0
0,getoutput,5,235,1,1,1,1,0,0,0,0,1,0
0,getids,5,235,1,1,1,1,0,0,0,0,1,0
0,getuniquehomolog,1,235,1,1,1,1,0,0,0,0,1,0
0,getfastaddbjentry,5,235,1,1,1,1,0,0,0,0,1,0
0,checkstatus,29,235,1,1,1,1,0,0,0,0,1,0
0,runblastpgp,1,235,1,1,1,1,0,0,0,0,0,0
0,unpacktextresult,12,235,1,1,1,1,0,0,0,0,0,0
0,sequencedatabase,8,235,1,1,1,1,0,0,0,0,0,0
0,jobparams,26,235,1,1,1,1,0,0,0,0,0,0
0,runncbiblast,3,235,1,1,1,1,0,0,0,0,0,0
0,gettextresult,16,235,1,1,1,1,0,0,0,0,0,0
0,runphobius,3,235,1,1,1,1,0,0,0,0,0,0
0,getalignment,5,235,1,1,1,1,0,0,0,0,0,0
0,fetchbatch,6,235,1,1,1,1,0,0,0,0,0,0
0,tmap,4,235,1,1,1,1,0,0,0,0,0,0
0,jobid,29,235,1,1,1,1,1,0,0,0,1,0
0,xpathfromtext,2,235,1,1,1,1,0,0,0,0,0,0
0,bioinformaticsprogram,8,235,1,1,1,1,0,0,0,0,0,0
0,uniprotaccession,6,235,1,1,1,1,0,0,0,0,0,0
0,sequenceoridorgi,2,235,1,1,1,1,0,0,0,0,0,0
0,fetchdata,8,235,1,1,1,1,0,0,0,0,0,0
0,database,10,235,1,1,1,1,1,0,0,0,0,0
0,runwublast,4,235,1,1,1,1,1,0,0,0,0,0
0,ebiwublast,2,235,1,1,1,1,0,0,0,0,0,0
0,formatlistfordbfetch,6,235,1,1,1,1,0,0,0,0,0,0
0,inputdata,26,235,1,1,1,1,0,0,0,0,0,0
0,ebiinterproscan,3,235,1,1,1,1,0,0,0,0,0,0
0,issequence,7,235,1,1,1,1,0,0,0,0,0,0
0,emailaddress,25,235,1,1,1,1,0,0,0,0,0,0
0,isdone,29,235,1,1,1,1,1,0,0,0,0,0
0,unpackalignment,5,235,1,1,1,1,1,0,0,0,0,0
0,program,6,235,1,1,1,1,1,0,0,0,1,0
0,blastddbj,3,235,1,1,1,1,1,0,0,0,1,0
0,flattenlist,3,235,1,1,1,1,1,0,0,0,1,0
0,runcensor,1,235,1,1,1,1,1,0,0,0,0,0
0,getxmlresult,14,235,1,1,1,1,1,0,0,0,0,0
0,sss,2,235,1,1,1,1,1,0,0,0,0,0
0,sequences,8,235,1,1,1,1,0,0,0,0,0,0
1,sequence,6,236,1,1,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
1,sequence,6,236,1,0,1,1,1,0,0,1,1,0
0,getfastauniprotentry,6,236,0,1,1,1,1,1,0,1,1,0
0,runfasta,2,236,0,0,1,1,1,0,0,1,1,0
0,sequence,6,236,1,0,1,1,1,0,0,1,1,0
0,runclustalw2,5,236,0,0,1,1,0,0,0,1,1,0
0,bytetostring,4,236,0,0,1,1,0,0,0,1,1,0
0,contentlist,15,236,0,0,1,1,1,0,0,1,1,0
0,seqret,9,236,0,1,1,1,1,1,0,1,1,0
0,ddbjaccession,5,236,0,1,1,1,1,1,0,1,1,0
0,bioinformaticsparameter,6,236,0,0,1,1,1,0,0,1,1,0
0,parametersxml,5,236,1,1,1,1,1,0,0,1,1,0
0,msa,2,236,0,0,1,1,0,0,0,1,1,0
0,unpackoutput,5,236,0,0,1,1,0,0,0,1,1,0
0,searchdatabase,10,236,0,0,1,1,0,0,0,1,1,0
0,blastprogram,7,236,0,0,1,1,1,0,0,1,1,0
0,runinterproscan,7,236,0,0,1,1,0,0,0,1,1,0
0,sequenceorid,24,236,0,0,1,1,0,0,0,1,1,0
0,email,9,236,0,0,1,1,0,0,0,1,1,0
0,idlist,6,236,0,0,1,1,0,0,0,1,1,0
0,unpackxmlresult,11,236,0,0,1,1,0,0,0,1,1,0
0,searchsimple,7,236,1,0,1,1,1,0,0,1,1,0
0,contentslist,14,236,0,0,1,1,0,0,0,1,1,0
0,getoutput,5,236,0,0,1,1,0,0,0,1,1,0
0,getids,5,236,0,0,1,1,0,0,0,1,0,0
0,getuniquehomolog,1,236,0,0,1,1,0,0,0,1,0,0
0,getfastaddbjentry,5,236,0,0,1,1,0,0,0,1,1,0
0,checkstatus,29,236,0,0,1,1,1,0,0,1,1,0
0,runblastpgp,1,236,0,0,1,1,0,0,0,1,1,0
0,unpacktextresult,12,236,0,0,1,1,0,0,0,1,1,0
0,sequencedatabase,8,236,0,0,1,1,1,0,0,1,1,0
0,jobparams,26,236,0,0,1,1,0,0,0,1,1,0
0,runncbiblast,3,236,0,0,1,1,1,0,0,1,1,0
0,gettextresult,16,236,0,0,1,1,0,0,0,1,0,0
0,runphobius,3,236,0,0,1,1,0,0,0,1,0,0
0,getalignment,5,236,0,0,1,1,0,0,0,1,1,0
0,fetchbatch,6,236,0,0,1,1,0,0,0,1,1,0
0,tmap,4,236,0,0,1,1,0,0,0,1,0,0
0,jobid,29,236,0,0,1,1,1,0,0,1,1,0
0,xpathfromtext,2,236,0,0,1,1,0,0,0,1,0,0
0,bioinformaticsprogram,8,236,0,0,1,1,0,0,0,1,0,0
0,uniprotaccession,6,236,0,0,1,1,1,0,0,1,1,0
0,sequenceoridorgi,2,236,0,0,1,1,0,0,0,1,0,0
0,fetchdata,8,236,1,0,1,1,0,0,0,1,1,0
0,database,10,236,1,0,1,1,1,0,0,1,1,0
0,runwublast,4,236,0,0,1,1,1,0,0,1,0,0
0,ebiwublast,2,236,0,0,1,1,1,0,0,1,0,0
0,formatlistfordbfetch,6,236,0,0,1,1,1,0,0,1,0,0
0,inputdata,26,236,0,0,1,1,0,0,0,1,0,0
0,ebiinterproscan,3,236,0,0,1,1,0,0,0,1,0,0
0,issequence,7,236,0,0,1,1,0,0,0,1,0,0
0,emailaddress,25,236,0,0,1,1,1,0,0,1,0,0
0,isdone,29,236,1,0,1,1,1,0,0,1,0,0
0,unpackalignment,5,236,0,0,1,1,0,0,0,1,0,0
0,program,6,236,1,0,1,1,1,0,0,1,1,0
0,blastddbj,3,236,0,0,1,1,0,0,0,1,0,0
0,flattenlist,3,236,1,0,1,1,0,0,0,1,1,0
0,runcensor,1,236,0,0,1,1,1,0,0,1,0,0
0,getxmlresult,14,236,0,0,1,1,0,0,0,1,0,0
0,sss,2,236,0,0,1,1,0,0,0,1,0,0
0,sequences,8,236,0,0,1,1,0,0,0,1,0,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
1,sequence,6,237,1,0,1,1,1,0,0,1,1,0
0,getfastauniprotentry,6,237,0,0,1,1,1,1,0,1,1,0
0,runfasta,2,237,0,0,1,1,1,0,0,1,1,0
0,sequence,6,237,1,0,1,1,1,0,0,1,1,0
0,runclustalw2,5,237,0,0,1,1,1,0,0,1,1,0
0,bytetostring,4,237,0,0,1,1,0,0,0,1,1,0
0,contentlist,15,237,0,0,1,1,1,0,0,1,1,0
0,seqret,9,237,0,0,1,1,1,1,0,1,1,0
0,ddbjaccession,5,237,0,0,1,1,1,1,0,1,1,0
0,bioinformaticsparameter,6,237,0,0,1,1,1,0,0,1,1,0
0,parametersxml,5,237,1,0,1,1,1,0,0,1,1,0
0,msa,2,237,0,0,1,1,0,0,0,1,1,0
0,unpackoutput,5,237,0,0,1,1,0,0,0,1,1,0
0,searchdatabase,10,237,0,0,1,1,0,0,0,1,1,0
0,blastprogram,7,237,0,0,1,1,1,0,0,1,1,0
0,runinterproscan,7,237,0,0,1,1,0,0,0,1,1,0
0,sequenceorid,24,237,0,0,1,1,0,0,0,1,1,0
0,email,9,237,0,0,1,1,1,0,0,1,1,0
0,idlist,6,237,0,0,1,1,1,0,0,1,1,0
0,unpackxmlresult,11,237,0,0,1,1,1,0,0,1,1,0
0,searchsimple,7,237,1,0,1,1,1,0,0,1,1,0
0,contentslist,14,237,0,0,1,1,0,0,0,1,1,0
0,getoutput,5,237,0,0,1,1,1,0,0,1,1,0
0,getids,5,237,0,0,1,1,1,0,0,1,0,0
0,getuniquehomolog,1,237,0,0,1,1,1,0,0,1,0,0
0,getfastaddbjentry,5,237,0,0,1,1,1,0,0,1,1,0
0,checkstatus,29,237,0,0,1,1,1,0,0,1,1,0
0,runblastpgp,1,237,0,0,1,1,0,0,0,1,1,0
0,unpacktextresult,12,237,0,0,1,1,1,0,0,1,1,0
0,sequencedatabase,8,237,0,0,1,1,1,0,0,1,1,0
0,jobparams,26,237,0,0,1,1,0,0,0,1,1,0
0,runncbiblast,3,237,0,0,1,1,1,0,0,1,1,0
0,gettextresult,16,237,0,0,1,1,0,0,0,1,0,0
0,runphobius,3,237,0,0,1,1,1,0,0,1,0,0
0,getalignment,5,237,0,0,1,1,1,0,0,1,1,0
0,fetchbatch,6,237,0,0,1,1,1,0,0,1,1,0
0,tmap,4,237,0,0,1,1,0,0,0,1,1,0
0,jobid,29,237,0,0,1,1,1,0,0,1,1,0
0,xpathfromtext,2,237,0,0,1,1,1,0,0,1,0,0
0,bioinformaticsprogram,8,237,0,0,1,1,1,0,0,1,1,0
0,uniprotaccession,6,237,0,0,1,1,1,0,0,1,1,0
0,sequenceoridorgi,2,237,0,0,1,1,1,0,0,1,1,0
0,fetchdata,8,237,1,0,1,1,0,0,0,1,1,0
0,database,10,237,1,0,1,1,1,0,0,1,1,0
0,runwublast,4,237,0,0,1,1,1,0,0,1,0,0
0,ebiwublast,2,237,0,0,1,1,1,0,0,1,1,0
0,formatlistfordbfetch,6,237,0,0,1,1,1,0,0,1,0,0
0,inputdata,26,237,0,0,1,1,0,0,0,1,0,0
0,ebiinterproscan,3,237,0,0,1,1,1,0,0,1,0,0
0,issequence,7,237,0,0,1,1,0,0,0,1,0,0
0,emailaddress,25,237,0,0,1,1,1,0,0,1,0,0
0,isdone,29,237,1,0,1,1,1,0,0,1,0,0
0,unpackalignment,5,237,0,0,1,1,1,0,0,1,0,0
0,program,6,237,1,0,1,1,1,0,0,1,1,0
0,blastddbj,3,237,0,0,1,1,1,0,0,1,0,0
0,flattenlist,3,237,1,0,1,1,0,0,0,1,1,0
0,runcensor,1,237,0,0,1,1,1,0,0,1,0,0
0,getxmlresult,14,237,0,0,1,1,0,0,0,1,0,0
0,sss,2,237,0,0,1,1,1,0,0,1,0,0
0,sequences,8,237,0,0,1,1,0,0,0,1,0,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
1,idlist,6,238,0,0,1,1,1,0,0,1,1,0
0,getfastauniprotentry,6,238,0,0,1,1,1,1,0,1,1,0
0,runfasta,2,238,0,0,1,1,1,0,0,1,1,0
0,sequence,6,238,1,0,1,1,1,0,0,1,1,0
0,runclustalw2,5,238,0,0,1,1,0,0,0,1,1,0
0,bytetostring,4,238,0,0,1,1,0,0,0,1,1,0
0,contentlist,15,238,0,0,1,1,1,0,0,1,1,0
0,seqret,9,238,0,0,1,1,1,1,0,1,1,0
0,ddbjaccession,5,238,0,0,1,1,1,1,0,1,1,0
0,bioinformaticsparameter,6,238,0,0,1,1,1,0,0,1,1,0
0,parametersxml,5,238,1,0,1,1,1,0,0,1,1,0
0,msa,2,238,0,0,1,1,0,0,0,1,1,0
0,unpackoutput,5,238,0,0,1,1,0,0,0,1,1,0
0,searchdatabase,10,238,0,0,1,1,0,0,0,1,1,0
0,blastprogram,7,238,0,0,1,1,1,0,0,1,1,0
0,runinterproscan,7,238,0,0,1,1,0,0,0,1,1,0
